ВыгрузкаНаСклад,Наим. ЕТСНГ,Штабель,ПогрузкаНаСудно,"На склад, тн","На судно, тн",Склад
2020-02-17,A1,30,2020-02-29,6695.7135,6695.7135,4
2020-02-17,A1,39,2020-03-14,51487.577,51487.577,4
2020-02-17,A1,43,2020-03-04,28344.168,28344.168,4
2020-02-18,A1,12,2020-03-07,8475.452000000001,8291.614,3
2020-02-18,A1,12,2020-03-16,35375.801499999994,35375.3935,3
2020-02-18,A1,20,2020-02-29,13116.1205,13116.1205,3
2020-02-18,A1,25,2020-03-03,27773.665,27773.665,3
2020-02-18,A1,21,2020-02-24,200.2685,200.2685,4
2020-02-18,A1,39,2020-03-14,741.8035,741.8035,4
2020-02-18,A1,43,2020-03-04,10683.768999999998,10683.768999999998,4
2020-02-18,A1,47,2020-03-01,20899.443,20899.443,4
2020-02-19,E5,25,2020-04-07,758.761,699.7795,3
2020-02-19,E5,25,2020-03-03,9734.0895,9608.145,3
2020-02-19,A1,12,2020-03-16,36481.2945,36481.2945,3
2020-02-19,A1,12,2020-03-07,921.247,921.247,3
2020-02-19,A1,20,2020-02-29,35688.2275,35688.2275,3
2020-02-19,A1,32,2020-03-16,736.9925,736.9925,3
2020-02-19,A1,50,2020-03-18,199.4695,199.4695,3
2020-02-19,A1,39,2020-03-14,5999.708,5999.708,4
2020-02-19,A1,43,2020-03-04,20555.5075,20555.5075,4
2020-02-19,A1,47,2020-03-01,19191.129999999997,19191.129999999997,4
2020-02-20,A1,12,2020-03-16,9949.4455,9949.4455,3
2020-02-20,A1,20,2020-02-29,46496.428,46496.428,3
2020-02-20,A1,50,2020-03-01,7012.678499999999,7012.678499999999,3
2020-02-20,A1,31,2020-03-01,51522.155,51522.155,4
2020-02-20,A1,47,2020-03-01,12431.4625,12431.4625,4
2020-02-21,A1,12,2020-03-16,21557.1305,21557.1305,3
2020-02-21,A1,16,2020-02-29,11682.722999999998,11682.722999999998,4
2020-02-21,A1,30,2020-02-29,204.8075,204.8075,4
2020-02-21,A1,31,2020-03-12,185.0535,2.6944999999999997,4
2020-02-21,A1,31,2020-03-01,5838.293,5835.5985,4
2020-02-21,A1,39,2020-03-14,11549.205,11549.205,4
2020-02-21,A1,43,2020-03-04,12003.683,12003.683,4
2020-02-21,A1,47,2020-03-01,977.1855,977.1855,4
2020-02-22,E5,30,2020-02-29,10215.1385,10176.999,4
2020-02-22,E5,30,2020-03-14,13021.592,12860.7975,4
2020-02-22,A1,12,2020-03-16,11239.1845,11239.1845,3
2020-02-22,A1,32,2020-03-16,184.246,184.246,3
2020-02-22,A1,50,2020-03-12,8744.885,8744.885,3
2020-02-22,A1,50,2020-03-05,199.733,199.733,3
2020-02-22,A1,30,2020-03-14,19161.363,19161.363,4
2020-02-22,A1,30,2020-02-29,1196.817,1196.817,4
2020-02-22,A1,31,2020-03-01,11946.546,11863.331,4
2020-02-22,A1,31,2020-03-12,12571.3895,12454.863,4
2020-02-22,A1,39,2020-03-14,372.368,372.368,4
2020-02-22,A1,47,2020-03-01,914.838,914.838,4
2020-02-23,A1,6,2020-03-23,14952.740999999998,14913.9385,4
2020-02-23,A1,6,2020-03-04,11502.4805,11343.938499999998,4
2020-02-23,A1,34,2020-03-16,33717.562,33717.562,4
2020-02-23,A1,39,2020-03-14,13856.054,13856.054,4
2020-02-24,A1,30,2020-03-14,13484.621,13484.621,4
2020-02-24,A1,39,2020-03-14,555.2795,555.2795,4
2020-02-24,A1,43,2020-03-23,5049.7565,5049.7565,4
2020-02-25,A1,12,2020-03-16,32059.3225,32059.3225,3
2020-02-25,A1,30,2020-03-14,39913.9345,39913.9345,4
2020-02-25,A1,37,2020-03-20,16340.077,16340.077,4
2020-02-26,E5,25,2020-04-07,15075.039,15046.9635,3
2020-02-26,E5,25,2020-03-03,8709.899,8553.057,3
2020-02-26,A1,50,2020-03-12,14620.8245,14620.8245,3
2020-02-26,A1,50,2020-03-05,15386.7935,15386.7935,3
2020-02-26,A1,47,2020-03-06,97648.7565,97457.2685,4
2020-02-26,A1,47,2020-03-01,6304.6539999999995,6096.268,4
2020-02-27,E5,25,2020-04-07,4639.7335,4639.7335,3
2020-02-27,A1,12,2020-03-16,5527.4735,5527.4735,3
2020-02-27,A1,25,2020-03-03,7355.271,7355.271,3
2020-02-27,A1,36,2020-03-05,9734.353,9564.9225,3
2020-02-27,A1,36,2020-03-12,13297.0345,13281.811,3
2020-02-27,A1,50,2020-03-12,11012.2175,11012.2175,3
2020-02-27,A1,6,2020-03-23,31015.7775,31015.7775,4
2020-02-27,A1,30,2020-03-14,741.8035,741.8035,4
2020-02-27,A1,31,2020-03-12,930.5885,916.2575,4
2020-02-27,A1,31,2020-03-05,11286.8525,11115.603,4
2020-02-27,A1,37,2020-03-20,8186.528499999999,8186.528499999999,4
2020-02-27,C3,36,2020-03-05,2460.7925,2426.342,3
2020-02-27,C3,36,2020-03-12,10236.635,10084.6975,3
2020-02-28,A1,12,2020-03-16,22109.876999999997,22109.876999999997,3
2020-02-28,A1,36,2020-03-05,184.246,184.246,3
2020-02-28,A1,36,2020-03-12,598.944,598.944,3
2020-02-28,A1,30,2020-03-14,49707.966,49707.966,4
2020-02-28,A1,31,2020-03-12,939.9385,939.9385,4
2020-02-28,A1,39,2020-03-14,14109.6005,14109.6005,4
2020-02-28,A1,47,2020-03-06,1134.869,1134.869,4
2020-02-28,C3,36,2020-03-12,13876.488,13876.488,3
2020-02-29,A1,12,2020-03-16,29111.335499999997,29111.335499999997,3
2020-02-29,A1,30,2020-03-14,534.3185,534.3185,4
2020-02-29,A1,31,2020-03-12,24752.1105,24752.1105,4
2020-02-29,A1,37,2020-03-20,9352.771,9352.771,4
2020-02-29,A1,39,2020-03-14,189.057,189.057,4
2020-02-29,A1,47,2020-03-06,385.8575,385.8575,4
2020-03-01,E5,25,2020-04-07,13520.134,13520.134,3
2020-03-01,E5,30,2020-03-14,795.7444999999999,795.7444999999999,4
2020-03-01,A1,20,2020-03-14,1130.058,1130.058,3
2020-03-01,A1,25,2020-03-03,2467.3375,2467.3375,3
2020-03-01,A1,32,2020-03-16,1658.2395,1658.2395,3
2020-03-01,A1,50,2020-03-12,31299.090999999997,31299.090999999997,3
2020-03-01,A1,50,2020-03-18,14206.3985,14206.3985,3
2020-03-01,A1,6,2020-03-23,769.3095000000001,769.3095000000001,4
2020-03-01,A1,30,2020-03-14,30311.628999999997,30311.628999999997,4
2020-03-01,A1,37,2020-03-20,10444.647,10444.647,4
2020-03-01,A1,39,2020-03-14,186.252,186.252,4
2020-03-01,A1,47,2020-03-06,24263.9895,24263.9895,4
2020-03-02,E5,30,2020-03-14,24015.3815,24015.3815,4
2020-03-02,A1,12,2020-03-16,8843.9525,8843.9525,3
2020-03-02,A1,20,2020-03-14,1345.55,1345.55,3
2020-03-02,A1,32,2020-03-16,368.5005,368.5005,3
2020-03-02,A1,50,2020-03-18,399.2025,399.2025,3
2020-03-02,A1,50,2020-03-12,29199.3275,29199.3275,3
2020-03-02,A1,6,2020-03-23,20472.998,20472.998,4
2020-03-02,A1,30,2020-03-14,12811.71,12811.71,4
2020-03-02,A1,37,2020-03-20,377.5785,377.5785,4
2020-03-02,A1,39,2020-03-14,184.6455,184.6455,4
2020-03-02,A1,47,2020-03-06,29492.654,29492.654,4
2020-03-03,E5,25,2020-04-07,3974.5745,3974.5745,3
2020-03-03,E5,13,2020-03-08,384.7865,384.7865,4
2020-03-03,E5,30,2020-03-14,588.7950000000001,588.7950000000001,4
2020-03-03,A1,12,2020-03-16,4974.7185,4974.7185,3
2020-03-03,A1,32,2020-03-16,2763.7324999999996,2763.7324999999996,3
2020-03-03,A1,50,2020-03-12,11893.9395,11893.9395,3
2020-03-03,A1,6,2020-03-23,40904.873,40904.873,4
2020-03-03,A1,13,2020-04-07,2937.4384999999997,2937.4384999999997,4
2020-03-03,A1,13,2020-03-21,186.5155,186.5155,4
2020-03-03,A1,30,2020-03-14,54731.5595,54731.5595,4
2020-03-03,A1,37,2020-03-06,405.0845,405.0845,4
2020-03-03,A1,47,2020-03-06,4232.9235,4232.9235,4
2020-03-04,E5,25,2020-04-07,554.353,554.353,3
2020-03-04,E5,13,2020-03-08,39013.1215,39013.1215,4
2020-03-04,E5,30,2020-03-14,1153.5605,1153.5605,4
2020-03-04,E5,47,2020-03-20,9463.8575,9463.8575,4
2020-03-04,A1,32,2020-03-16,3869.2255,3869.2255,3
2020-03-04,A1,50,2020-03-18,30413.765,30413.765,3
2020-03-04,A1,50,2020-03-12,599.4794999999999,599.4794999999999,3
2020-03-04,A1,13,2020-04-07,9874.807,9874.807,4
2020-03-04,A1,13,2020-03-08,6881.3025,6681.833,4
2020-03-04,A1,30,2020-03-14,1910.5789999999995,1910.5789999999995,4
2020-03-04,A1,39,2020-03-14,559.1555000000001,559.1555000000001,4
2020-03-04,A1,47,2020-03-20,3658.807999999999,3575.7374999999997,4
2020-03-04,A1,47,2020-03-06,1488.282,1387.4975,4
2020-03-05,E5,30,2020-03-14,403.2145,403.2145,4
2020-03-05,A1,32,2020-03-16,16213.911499999998,16213.911499999998,3
2020-03-05,A1,50,2020-03-18,17691.908499999998,17691.908499999998,3
2020-03-05,A1,50,2020-03-12,598.672,598.672,3
2020-03-05,A1,6,2020-03-23,2512.7275,2512.7275,4
2020-03-05,A1,30,2020-03-14,20918.67,20918.67,4
2020-03-05,A1,39,2020-03-14,16809.379,16809.379,4
2020-03-05,A1,47,2020-03-06,548.743,474.402,4
2020-03-05,A1,47,2020-03-20,34059.755000000005,33951.184499999996,4
2020-03-06,E5,25,2020-04-07,370.8975,370.8975,3
2020-03-06,A1,12,2020-03-16,9580.945,9580.945,3
2020-03-06,A1,6,2020-03-23,592.7985,592.7985,4
2020-03-06,A1,30,2020-03-14,21429.2225,21429.2225,4
2020-03-06,A1,47,2020-03-20,7157.807500000001,7157.807500000001,4
2020-03-07,E5,47,2020-03-20,12291.544,12291.544,4
2020-03-07,A1,32,2020-03-16,736.9925,736.9925,3
2020-03-07,A1,50,2020-03-18,13975.1475,13975.1475,3
2020-03-07,A1,6,2020-03-23,15621.113,15621.113,4
2020-03-07,A1,30,2020-03-14,16232.603,16232.603,4
2020-03-07,A1,37,2020-03-20,11894.203,11894.203,4
2020-03-07,A1,39,2020-03-14,1861.1855,1861.1855,4
2020-03-07,A1,47,2020-03-23,22260.343999999997,22260.343999999997,4
2020-03-07,A1,47,2020-03-20,20792.496,20792.496,4
2020-03-08,E5,47,2020-03-20,2716.3365,2716.3365,4
2020-03-08,A1,12,2020-03-16,8106.9515,8106.9515,3
2020-03-08,A1,25,2020-04-07,11932.1215,11932.1215,3
2020-03-08,A1,50,2020-03-18,30547.946,30409.888999999996,3
2020-03-08,A1,50,2020-03-31,8070.24,8009.4905,3
2020-03-08,A1,6,2020-03-23,40138.241,40138.241,4
2020-03-08,A1,30,2020-04-27,8501.886999999999,8398.221,4
2020-03-08,A1,30,2020-03-14,18827.84,18732.045,4
2020-03-08,A1,39,2020-03-14,8925.127499999999,8925.127499999999,4
2020-03-08,A1,47,2020-03-20,1409.9035,1409.9035,4
2020-03-09,E5,25,2020-04-07,1479.4675,1479.4675,3
2020-03-09,E5,47,2020-04-10,185.0535,82.84949999999999,4
2020-03-09,E5,47,2020-03-20,389.861,307.003,4
2020-03-09,A1,12,2020-03-16,22662.6235,22662.6235,3
2020-03-09,A1,25,2020-04-07,3798.599,3798.599,3
2020-03-09,A1,50,2020-03-18,2205.3759999999997,2205.3759999999997,3
2020-03-09,A1,50,2020-03-31,13030.4065,13030.4065,3
2020-03-09,A1,6,2020-03-23,25136.37,25136.37,4
2020-03-09,A1,30,2020-04-27,15663.834,15663.834,4
2020-03-09,A1,37,2020-03-20,197.7355,197.7355,4
2020-03-09,A1,39,2020-03-14,9106.304999999998,9106.304999999998,4
2020-03-09,A1,47,2020-03-20,1145.545,1145.545,4
2020-03-09,A1,47,2020-03-23,12336.6705,12336.6705,4
2020-03-10,E5,47,2020-03-23,604.2819999999999,604.2819999999999,4
2020-03-10,A1,25,2020-04-07,17174.139499999997,17174.139499999997,3
2020-03-10,A1,50,2020-03-31,42208.772999999994,42208.772999999994,3
2020-03-10,A1,6,2020-03-23,185.317,185.317,4
2020-03-10,A1,30,2020-04-27,1521.2535,1521.2535,4
2020-03-10,A1,37,2020-03-23,182.648,182.648,4
2020-03-10,A1,39,2020-03-14,13401.0405,13401.0405,4
2020-03-10,A1,47,2020-03-20,197.5995,197.5995,4
2020-03-10,A1,47,2020-03-23,2958.1275,2958.1275,4
2020-03-11,E5,30,2020-04-27,9763.8565,9763.8565,4
2020-03-11,A1,32,2020-03-16,17687.905,17687.905,3
2020-03-11,A1,50,2020-03-31,1742.891,1742.891,3
2020-03-11,A1,6,2020-03-23,4374.1765,4308.582,4
2020-03-11,A1,6,2020-04-17,1489.2085,1371.628,4
2020-03-11,A1,30,2020-04-27,24364.927,24364.927,4
2020-03-12,E5,5,2020-04-15,8171.577,8171.577,3
2020-03-12,A1,25,2020-04-07,25850.3955,25850.3955,3
2020-03-12,A1,32,2020-03-16,23031.124,23031.124,3
2020-03-12,A1,50,2020-03-31,45339.136,45339.136,3
2020-03-12,A1,6,2020-04-17,18332.7745,18149.0555,4
2020-03-12,A1,30,2020-04-27,942.072,942.072,4
2020-03-12,A1,39,2020-03-14,186.116,186.116,4
2020-03-12,A1,47,2020-03-23,31357.571,31357.571,4
2020-03-12,B2,5,2020-04-25,12060.293,12060.293,3
2020-03-13,E5,5,2020-04-15,185.0535,185.0535,3
2020-03-13,E5,5,2020-04-25,8301.082999999999,8301.082999999999,3
2020-03-13,E5,47,2020-03-23,1372.92,1372.92,4
2020-03-13,A1,25,2020-04-07,1128.7235,1128.7235,3
2020-03-13,A1,32,2020-03-16,14002.9255,14002.9255,3
2020-03-13,A1,50,2020-03-31,25821.1555,25821.1555,3
2020-03-13,A1,30,2020-04-27,372.2405,372.2405,4
2020-03-13,A1,39,2020-04-18,18648.3965,18572.2025,4
2020-03-13,A1,39,2020-03-14,10204.59,10095.2035,4
2020-03-13,A1,47,2020-03-23,22680.9155,22680.9155,4
2020-03-13,B2,5,2020-04-25,7053.529500000001,7053.529500000001,3
2020-03-14,E5,30,2020-04-27,2643.5765,2643.5765,4
2020-03-14,E5,47,2020-03-23,204.8075,204.8075,4
2020-03-14,A1,32,2020-03-16,20820.138,20820.138,3
2020-03-14,A1,50,2020-03-31,27121.579,27121.579,3
2020-03-14,A1,6,2020-04-17,731.1189999999999,731.1189999999999,4
2020-03-14,A1,30,2020-04-27,12270.447,12270.447,4
2020-03-14,A1,39,2020-04-18,15694.944,15623.739499999998,4
2020-03-14,A1,39,2020-04-22,933.5295,818.346,4
2020-03-14,A1,47,2020-03-23,28343.7685,28343.7685,4
2020-03-14,B2,5,2020-04-25,3157.3335,3157.3335,3
2020-03-15,E5,30,2020-04-27,1967.9965,1967.9965,4
2020-03-15,E5,1,2020-04-27,198.934,198.934,6
2020-03-15,A1,25,2020-04-07,200.141,200.141,3
2020-03-15,A1,32,2020-03-16,9212.453,9212.453,3
2020-03-15,A1,50,2020-03-31,12082.9965,12082.9965,3
2020-03-15,A1,6,2020-04-17,184.246,184.246,4
2020-03-15,A1,30,2020-04-27,103566.346,103566.346,4
2020-03-15,A1,37,2020-03-23,399.075,399.075,4
2020-03-15,A1,1,2020-04-27,24447.1645,24447.1645,6
2020-03-16,E5,4,2020-03-21,48253.072,48253.072,3
2020-03-16,E5,5,2020-04-15,5749.9015,5749.9015,3
2020-03-16,E5,8,2020-03-23,5921.338,5921.338,3
2020-03-16,E5,30,2020-04-27,9866.664,9866.664,4
2020-03-16,A1,4,2020-03-21,9916.202,9916.202,3
2020-03-16,A1,8,2020-03-23,11915.8355,11915.8355,3
2020-03-16,A1,32,2020-03-16,1289.7389999999998,1289.7389999999998,3
2020-03-16,A1,50,2020-03-31,16085.332,15937.2705,3
2020-03-16,A1,50,2020-03-18,10699.528,10661.21,3
2020-03-16,A1,30,2020-04-27,14980.5105,14980.5105,4
2020-03-16,A1,37,2020-03-23,400.673,400.673,4
2020-03-16,A1,39,2020-04-18,199.6055,199.6055,4
2020-03-16,A1,39,2020-04-22,186.388,186.388,4
2020-03-16,A1,47,2020-03-23,1116.5769999999998,1116.5769999999998,4
2020-03-16,B2,5,2020-04-25,19718.6485,19540.361,3
2020-03-16,B2,5,2020-05-07,3755.742,3748.976,3
2020-03-16,B2,5,2020-04-15,599.2075,599.2075,3
2020-03-17,E5,8,2020-03-23,6128.2789999999995,6128.2789999999995,3
2020-03-17,E5,30,2020-04-27,12510.2405,12510.2405,4
2020-03-17,A1,4,2020-03-21,1766.1215,1766.1215,3
2020-03-17,A1,8,2020-04-10,2610.996,2508.8089999999997,3
2020-03-17,A1,8,2020-03-23,36088.365,35990.419499999996,3
2020-03-17,A1,25,2020-04-07,3170.687,3170.687,3
2020-03-17,A1,50,2020-03-31,570.639,570.639,3
2020-03-17,A1,6,2020-04-17,1264.375,1264.375,4
2020-03-17,A1,30,2020-04-27,34877.2595,34877.2595,4
2020-03-17,A1,37,2020-03-23,7639.519499999999,7639.519499999999,4
2020-03-17,A1,39,2020-04-18,198.798,198.798,4
2020-03-17,A1,47,2020-03-23,574.107,574.107,4
2020-03-18,E5,4,2020-03-21,998.682,998.682,3
2020-03-18,E5,4,2020-03-20,12013.832,12013.832,3
2020-03-18,E5,5,2020-04-15,741.5314999999999,741.5314999999999,3
2020-03-18,E5,5,2020-05-07,186.388,186.388,3
2020-03-18,A1,4,2020-03-21,983.195,983.195,3
2020-03-18,A1,8,2020-03-23,409.6235,409.6235,3
2020-03-18,A1,8,2020-04-10,5404.7675,5404.7675,3
2020-03-18,A1,25,2020-04-07,1738.7515,1738.7515,3
2020-03-18,A1,32,2020-03-24,20451.6375,20451.6375,3
2020-03-18,A1,50,2020-03-31,5946.9655,5946.9655,3
2020-03-18,A1,6,2020-04-24,12106.227,12027.7975,4
2020-03-18,A1,6,2020-04-17,21434.0335,21308.99,4
2020-03-18,A1,30,2020-04-27,40386.0415,40386.0415,4
2020-03-18,A1,39,2020-04-18,185.5805,185.5805,4
2020-03-18,A1,47,2020-03-23,165.5545,165.5545,4
2020-03-18,B2,5,2020-05-07,7399.063,7399.063,3
2020-03-19,E5,4,2020-03-20,10534.101,10534.101,3
2020-03-19,E5,5,2020-04-15,557.821,557.821,3
2020-03-19,A1,8,2020-04-10,48941.334,48941.334,3
2020-03-19,A1,8,2020-03-23,571.71,571.71,3
2020-03-19,A1,25,2020-04-07,9908.858,9908.858,3
2020-03-19,A1,32,2020-04-05,11607.685,11476.836,3
2020-03-19,A1,32,2020-03-24,42193.014,42139.617,3
2020-03-19,A1,50,2020-03-31,1109.4965,1109.4965,3
2020-03-19,A1,6,2020-04-24,363.154,363.154,4
2020-03-19,A1,30,2020-04-27,30096.672499999997,30096.672499999997,4
2020-03-19,A1,37,2020-03-23,1561.5775,1561.5775,4
2020-03-19,A1,39,2020-04-18,14100.786,14100.786,4
2020-03-19,A1,47,2020-04-10,600.1424999999999,600.1424999999999,4
2020-03-19,B2,5,2020-05-07,5984.085,5984.085,3
2020-03-20,E5,4,2020-03-20,3144.7789999999995,2983.908,3
2020-03-20,E5,4,2020-03-21,11972.3095,11933.711,3
2020-03-20,E5,30,2020-04-27,185.5805,185.5805,4
2020-03-20,A1,4,2020-04-18,12028.52,12028.52,3
2020-03-20,A1,32,2020-04-05,14924.164,14924.164,3
2020-03-20,A1,50,2020-03-31,18665.354,18665.354,3
2020-03-20,A1,6,2020-04-24,185.0535,185.0535,4
2020-03-20,A1,30,2020-04-27,11476.309,11463.286999999998,4
2020-03-20,A1,30,2020-05-01,3769.8945,3583.4469999999997,4
2020-03-20,A1,39,2020-04-18,2228.343,2228.343,4
2020-03-20,A1,39,2020-04-22,20918.1345,20918.1345,4
2020-03-20,A1,47,2020-03-23,182.648,182.648,4
2020-03-20,A1,47,2020-04-10,4135.726000000001,4135.726000000001,4
2020-03-21,E5,5,2020-04-15,741.5314999999999,741.5314999999999,3
2020-03-21,A1,25,2020-04-07,8037.6595,8037.6595,3
2020-03-21,A1,32,2020-04-05,1473.9934999999998,1473.9934999999998,3
2020-03-21,A1,50,2020-03-31,377.842,377.842,3
2020-03-21,A1,6,2020-04-24,24847.1745,24847.1745,4
2020-03-21,A1,30,2020-05-01,27710.782,27710.782,4
2020-03-21,A1,39,2020-04-22,742.8745,742.8745,4
2020-03-21,A1,47,2020-04-10,31966.663999999997,31966.663999999997,4
2020-03-21,B2,5,2020-05-07,741.5314999999999,741.5314999999999,3
2020-03-22,E5,5,2020-04-15,371.433,371.433,3
2020-03-22,E5,10,2020-05-01,11832.255,11832.255,3
2020-03-22,E5,47,2020-04-10,2172.2685,2090.422,4
2020-03-22,E5,47,2020-04-19,199.4695,81.8465,4
2020-03-22,A1,10,2020-05-01,87335.3495,87335.3495,3
2020-03-22,A1,25,2020-04-07,185.5805,185.5805,3
2020-03-22,A1,32,2020-04-05,5343.219,5343.219,3
2020-03-22,A1,50,2020-04-12,2224.875,2224.875,3
2020-03-22,A1,50,2020-03-31,18047.591,17847.314,3
2020-03-22,A1,30,2020-05-01,775.183,775.183,4
2020-03-22,A1,37,2020-04-10,200.2685,200.2685,4
2020-03-22,A1,39,2020-04-22,12964.455,12964.455,4
2020-03-22,A1,47,2020-04-10,13393.0335,13393.0335,4
2020-03-22,B2,5,2020-05-07,370.0985,370.0985,3
2020-03-23,E5,5,2020-04-15,185.0535,185.0535,3
2020-03-23,E5,10,2020-05-01,12634.4085,12634.4085,3
2020-03-23,A1,25,2020-04-07,186.252,186.252,3
2020-03-23,A1,32,2020-04-05,8843.9525,8843.9525,3
2020-03-23,A1,50,2020-04-12,373.8385,373.8385,3
2020-03-23,A1,50,2020-03-31,188.52149999999995,188.52149999999995,3
2020-03-23,A1,6,2020-06-21,181.577,13.3535,4
2020-03-23,A1,6,2020-04-18,15818.176999999998,15804.8235,4
2020-03-23,A1,6,2020-04-24,4977.923,4977.923,4
2020-03-23,A1,30,2020-05-01,204.8075,204.8075,4
2020-03-23,A1,39,2020-04-22,15106.148999999998,15106.148999999998,4
2020-03-23,A1,47,2020-04-10,27072.448999999997,27072.448999999997,4
2020-03-23,B2,5,2020-05-07,10361.2025,10361.2025,3
2020-03-24,E5,5,2020-05-07,9831.6865,9831.6865,3
2020-03-24,E5,5,2020-06-23,1487.075,1350.6075,3
2020-03-24,E5,5,2020-04-15,185.0535,136.4675,3
2020-03-24,E5,30,2020-05-01,184.246,184.246,4
2020-03-24,A1,10,2020-05-01,56076.84599999999,56076.84599999999,3
2020-03-24,A1,25,2020-04-07,199.3335,199.3335,3
2020-03-24,A1,32,2020-04-05,20820.138,20820.138,3
2020-03-24,A1,6,2020-04-18,368.5005,368.5005,4
2020-03-24,A1,30,2020-05-01,577.048,577.048,4
2020-03-24,A1,39,2020-04-18,198.5345,198.5345,4
2020-03-24,A1,39,2020-04-22,1540.7525,1540.7525,4
2020-03-24,A1,47,2020-04-10,12403.4295,12403.4295,4
2020-03-24,B2,5,2020-05-07,1923.9325,1923.9325,3
2020-03-25,E5,5,2020-05-07,185.0535,185.0535,3
2020-03-25,A1,10,2020-05-01,24125.9325,24125.9325,3
2020-03-25,A1,25,2020-04-07,24473.0725,24473.0725,3
2020-03-25,A1,32,2020-04-05,50115.7195,49995.5635,3
2020-03-25,A1,32,2020-04-07,2395.2405,2331.142,3
2020-03-25,A1,50,2020-04-12,1548.7595,1548.7595,3
2020-03-25,A1,6,2020-04-18,2436.355,2436.355,4
2020-03-25,A1,30,2020-05-01,1489.744,1489.744,4
2020-03-25,A1,39,2020-04-22,10455.0595,10455.0595,4
2020-03-25,A1,47,2020-04-10,20364.453,20364.453,4
2020-03-25,B2,5,2020-05-07,754.885,754.885,3
2020-03-26,E5,5,2020-05-07,179.17149999999998,185.0535,3
2020-03-26,E5,30,2020-05-01,782.391,782.391,4
2020-03-26,A1,25,2020-04-07,405.212,405.212,3
2020-03-26,A1,32,2020-04-07,8843.9525,8843.9525,3
2020-03-26,A1,50,2020-04-12,19312.765,19312.765,3
2020-03-26,A1,30,2020-05-01,73712.1445,73712.1445,4
2020-03-26,A1,39,2020-04-18,186.116,186.116,4
2020-03-26,A1,39,2020-04-22,8569.9805,8569.9805,4
2020-03-26,A1,47,2020-04-10,10645.9865,10638.9315,4
2020-03-26,A1,47,2020-04-19,13990.9065,13797.956499999998,4
2020-03-26,B2,5,2020-05-07,12445.0795,12445.0795,3
2020-03-27,A1,50,2020-04-12,1486.004,1486.004,3
2020-03-27,A1,6,2020-04-18,25838.912,25838.912,4
2020-03-27,A1,39,2020-04-22,6735.5019999999995,6735.5019999999995,4
2020-03-27,A1,47,2020-04-19,13022.3995,13022.3995,4
2020-03-28,E5,25,2020-04-07,14212.272,14212.272,3
2020-03-28,E5,30,2020-05-01,11143.5935,11143.5935,4
2020-03-28,A1,25,2020-04-07,6784.5045,6784.5045,3
2020-03-28,A1,32,2020-04-07,184.246,184.246,3
2020-03-28,A1,50,2020-04-12,16032.598,16032.598,3
2020-03-28,A1,30,2020-05-01,36031.092,36031.092,4
2020-03-28,A1,39,2020-04-22,6694.514999999999,6694.514999999999,4
2020-03-28,A1,47,2020-04-10,185.8525,185.8525,4
2020-03-28,A1,47,2020-04-19,200.141,200.141,4
2020-03-28,C3,12,2020-04-12,11843.067,11843.067,3
2020-03-29,E5,12,2020-04-20,5472.996999999999,5273.791,3
2020-03-29,E5,12,2020-04-12,6721.3495,6721.2135,3
2020-03-29,A1,12,2020-04-27,552.6105,552.6105,3
2020-03-29,A1,12,2020-04-20,15742.476,15742.476,3
2020-03-29,A1,12,2020-04-12,552.7465,552.7465,3
2020-03-29,A1,25,2020-04-07,19366.434,19366.434,3
2020-03-29,A1,50,2020-04-12,29899.472499999996,29773.0095,3
2020-03-29,A1,50,2020-04-20,4644.009,4584.883,3
2020-03-29,A1,30,2020-05-28,4598.482999999999,4542.876,4
2020-03-29,A1,30,2020-05-01,21142.968,20993.7675,4
2020-03-29,A1,39,2020-04-22,13329.615,13329.615,4
2020-03-29,A1,47,2020-04-19,14652.597499999998,14652.597499999998,4
2020-03-29,A1,47,2020-04-10,199.733,199.733,4
2020-03-29,C3,12,2020-04-12,770.2444999999999,770.2444999999999,3
2020-03-30,E5,5,2020-05-07,740.197,740.197,3
2020-03-30,E5,25,2020-04-07,384.251,384.251,3
2020-03-30,E5,47,2020-04-10,1390.0135,1390.0135,4
2020-03-30,A1,12,2020-04-12,199.86899999999997,199.86899999999997,3
2020-03-30,A1,12,2020-04-20,559.555,559.555,3
2020-03-30,A1,25,2020-04-07,204.544,204.544,3
2020-03-30,A1,50,2020-04-12,186.9235,186.9235,3
2020-03-30,A1,6,2020-04-18,12105.955,12105.955,4
2020-03-30,A1,30,2020-05-28,1346.8845,1346.8845,4
2020-03-30,A1,30,2020-05-01,370.8975,370.8975,4
2020-03-30,A1,39,2020-04-22,11896.7445,11896.7445,4
2020-03-30,A1,47,2020-04-19,32803.2595,32738.6935,4
2020-03-30,A1,47,2020-04-25,11253.472999999998,11117.9065,4
2020-03-30,A1,1,2020-05-28,38770.795,38770.795,6
2020-03-30,A1,1,2020-05-01,803.216,803.216,6
2020-03-30,C3,12,2020-04-12,1155.031,1155.031,3
2020-03-31,E5,5,2020-05-07,555.152,555.152,3
2020-03-31,E5,25,2020-04-07,3722.3625,3609.4145,3
2020-03-31,E5,25,2020-04-23,23511.5015,23425.1245,3
2020-03-31,A1,16,2020-04-20,25284.967,25284.967,3
2020-03-31,A1,50,2020-04-20,18875.9075,18848.937,3
2020-03-31,A1,50,2020-04-12,7139.5155,6781.164,3
2020-03-31,A1,6,2020-04-18,11694.7335,11498.307,4
